# Norgesbuss-NL-17Fz

# instance data:    max_x_coord    max_y_coord    service_start    service_end    earliest_departure    latest_arrival
data    10    59    0    129600    15540    93480

vehicle_types    1
# ID    name    cost_per_vehicle    cost_per_hour    cost_per_km    battery
0    NL    238.49    125    2    260000

locations    1
# ID    x_coord    y_coord
0    10    59

grid_access    1
# ID    power_limits: [end_time,max_power_per_minute]
0    [-1,-]

depots    1
# ID    location_ID    type_bitset
0    0    1,

groups    1
# ID    type_bitset    depot_bitset
0    1,    1,

constraints    3
# ID    type    minimum    maximum    group_ID
0    1    0    23    0
1    2    0    3585329    0
2    4    0    873360000    0

parking_lots    1
# ID    location_ID    depot_ID    capacity    parking_cost_per_second
0    0    0    5    0

stations    1
# ID    location_ID    depot_ID    grid_access_ID    capacity
0    0    0    0    7

trips    752
# ID    from_location_ID    to_location_ID    group_ID    start_time    end_time    length    energy_per_vehicle_type    tasks_and_links
8302    0    666    679    0    -1    1080    0    0    0    1200    23325    16633    23335    16642    23345
8303    0    666    680    0    -1    1080    0    0    0    1200    23326    16634    23336    16643    23346
8304    0    666    690    0    -1    2280    0    900    6555    8995    23327    16635    23337    16644    23347    16652    23355
8305    0    666    688    0    -1    2160    0    960    5929    8244    23328    16636    23338    16645    23348    16650    23353
8306    2    666    0    0    -1    300    0    300    2073    2366    23329    16638    23340
8307    6    666    0    0    -1    420    0    300    2073    2366    23329    16638    23340
8308    4    666    0    0    -1    300    0    300    2073    2366    23329    16638    23341
8309    1    0    668    0    -1    420    300    0    2072    2365    1083    16653    23356    16656    23359
8310    5    0    668    0    -1    420    300    0    2072    2365    1083    16653    23356    16656    23359
8311    3    0    668    0    -1    420    300    0    2072    2365    1084    16653    23356    16656    23359
8312    0    668    672    0    -1    0    0    0    0    0    23357    16655    23358
8313    1    0    673    0    -1    780    480    0    3328    3796    1085    16657    23360    16658    23361
8314    5    0    673    0    -1    780    480    0    3328    3796    1085    16657    23360    16658    23361
8315    3    0    673    0    -1    780    480    0    3328    3796    1086    16657    23360    16658    23361
8316    0    671    675    0    -1    240    0    0    0    150    23380    16663    23386    16683    23407
8317    0    671    690    0    -1    2640    0    720    6600    9488    23381    16664    23387    16689    23415    16712    23438
8318    0    671    682    0    -1    1140    0    0    0    1275    23382    16665    23388    16688    23414
8319    0    670    676    0    -1    240    0    0    0    150    23371    16666    23389    16686    23412
8320    0    670    686    0    -1    1560    0    600    2298    4007    23372    16667    23390    16690    23416    16705    23431
8321    0    670    697    0    -1    2940    0    780    4467    7590    23373    16668    23391    16692    23418    16718    23444
8322    0    670    687    0    -1    1560    0    960    6064    7623    23374    16669    23392    16695    23421    16707    23433
8323    0    670    693    0    -1    2400    0    960    6064    8673    23375    16670    23393    16697    23423    16714    23440
8324    0    670    694    0    -1    2460    0    960    6064    8748    23376    16671    23394    16699    23425    16716    23442
8325    0    670    689    0    -1    2100    0    1200    9972    12051    23377    16672    23395    16702    23428    16710    23436
8326    0    670    690    0    -1    2160    0    1200    6652    8938    23378    16673    23396    16703    23429    16711    23437
8327    0    669    678    0    -1    300    0    0    0    225    23362    16674    23397    16687    23413
8328    0    669    697    0    -1    2880    0    720    5016    8042    23363    16675    23398    16691    23417    16717    23443
8329    0    669    686    0    -1    1500    0    900    5267    6783    23364    16676    23399    16693    23419    16704    23430
8330    0    669    687    0    -1    1500    0    900    6614    8076    23365    16677    23400    16694    23420    16706    23432
8331    0    669    693    0    -1    2340    0    900    6614    9126    23366    16678    23401    16696    23422    16713    23439
8332    0    669    694    0    -1    2400    0    900    6614    9201    23367    16679    23402    16698    23424    16715    23441
8333    0    669    688    0    -1    1980    0    1080    6146    8227    23368    16680    23403    16700    23426    16708    23434
8334    0    669    689    0    -1    2040    0    1140    10522    12504    23369    16681    23404    16701    23427    16709    23435
8335    2    671    0    0    -1    300    0    300    2073    2366    23383    16682    23405
8336    6    671    0    0    -1    420    0    300    2073    2366    23383    16682    23405
8337    4    671    0    0    -1    300    0    300    2073    2366    23383    16682    23406
8338    2    670    0    0    -1    1200    0    1200    7659    8855    23379    16684    23408
8339    6    670    0    0    -1    1320    0    1200    7659    8855    23379    16684    23408
8340    4    670    0    0    -1    1200    0    1200    7659    8855    23379    16684    23409
8341    2    669    0    0    -1    1140    0    1140    8210    9309    23370    16685    23410
8342    6    669    0    0    -1    1260    0    1140    8210    9309    23370    16685    23410
8343    4    669    0    0    -1    1140    0    1140    8210    9309    23370    16685    23411
8344    0    672    681    0    -1    1080    0    0    0    1200    23384    16719    23445    16721    23448
8345    2    672    0    0    -1    300    0    300    2073    2366    23385    16720    23446
8346    6    672    0    0    -1    420    0    300    2073    2366    23385    16720    23446
8347    4    672    0    0    -1    300    0    300    2073    2366    23385    16720    23447
8348    0    665    681    0    -1    960    0    240    1605    2592    23310    16722    23449    16731    23459    16739    23467
8349    0    665    682    0    -1    1020    0    240    1605    2667    23311    16723    23450    16732    23460    16740    23468
8350    0    665    687    0    -1    1920    0    240    1605    3792    23312    16724    23451    16733    23461    16742    23470
8351    0    665    686    0    -1    1920    0    420    2756    4897    23313    16725    23452    16734    23462    16741    23469
8352    0    665    689    0    -1    2460    0    480    5513    8219    23314    16726    23453    16735    23463    16744    23472
8353    0    665    690    0    -1    2520    0    720    5044    7845    23315    16727    23454    16736    23464    16745    23473
8354    0    665    688    0    -1    2400    0    780    4419    7094    23316    16728    23455    16737    23465    16743    23471
8355    0    665    685    0    -1    1500    0    0    0    1500    23317    16729    23456    16738    23466
8356    2    665    0    0    -1    480    0    480    3200    3673    23318    16730    23457
8357    6    665    0    0    -1    600    0    480    3200    3673    23318    16730    23457
8358    4    665    0    0    -1    480    0    480    3200    3673    23318    16730    23458
8359    1    0    675    0    -1    420    300    0    2072    2365    1087    16746    23474    16767    23505
8360    5    0    675    0    -1    420    300    0    2072    2365    1087    16746    23474    16767    23505
8361    3    0    675    0    -1    420    300    0    2072    2365    1088    16746    23474    16767    23505
8362    0    673    677    0    -1    120    0    0    0    0    23475    16748    23485    16757    23494
8363    0    673    687    0    -1    1380    0    420    3668    5098    23476    16749    23486    16759    23497    16769    23507
8364    0    673    693    0    -1    2220    0    420    3668    6149    23477    16750    23487    16760    23498    16772    23510
8365    0    673    694    0    -1    2280    0    420    3668    6223    23478    16751    23488    16761    23499    16773    23511
8366    0    673    697    0    -1    2760    0    480    5521    8377    23479    16752    23489    16762    23500    16774    23512
8367    0    673    686    0    -1    1380    0    840    8053    9308    23480    16753    23490    16763    23501    16768    23506
8368    0    673    690    0    -1    1980    0    1080    10342    12256    23481    16754    23491    16764    23502    16771    23509
8369    0    673    688    0    -1    1860    0    1140    9716    11505    23482    16755    23492    16765    23503    16770    23508
8370    0    673    689    0    -1    1920    0    0    0    2250    23483    16756    23493    16766    23504
8371    2    673    0    0    -1    240    0    240    1872    2098    23484    16758    23495
8372    6    673    0    0    -1    360    0    240    1872    2098    23484    16758    23495
8373    4    673    0    0    -1    240    0    240    1872    2098    23484    16758    23496
8374    1    0    674    0    -1    1260    1140    0    7523    8649    1089    16775    23513    16794    23541
8375    5    0    674    0    -1    1260    1140    0    7523    8649    1089    16775    23513    16794    23541
8376    3    0    674    0    -1    1260    1140    0    7523    8649    1090    16775    23513    16794    23541
8377    0    674    682    0    -1    180    0    0    0    75    23514    16777    23523    16786    23533
8378    0    674    680    0    -1    480    0    0    0    450    23515    16778    23524    16787    23534
8379    0    674    697    0    -1    2460    0    300    1734    4366    23516    16779    23525    16788    23535    16799    23546
8380    0    674    689    0    -1    1620    0    420    3674    5403    23517    16780    23526    16789    23536    16797    23544
8381    0    674    686    0    -1    1080    0    600    4266    5297    23518    16781    23527    16790    23537    16795    23542
8382    0    674    687    0    -1    1080    0    0    0    1200    23519    16782    23528    16791    23538
8383    0    674    690    0    -1    1680    0    900    6555    8245    23520    16783    23529    16792    23539    16798    23545
8384    0    674    688    0    -1    1560    0    960    5929    7494    23521    16784    23530    16793    23540    16796    23543
8385    2    674    0    0    -1    300    0    300    2073    2366    23522    16785    23531
8386    6    674    0    0    -1    420    0    300    2073    2366    23522    16785    23531
8387    4    674    0    0    -1    300    0    300    2073    2366    23522    16785    23532
8388    0    675    697    0    -1    2400    0    360    2669    5188    23547    16801    23556    16810    23566    16824    23580
8389    0    675    688    0    -1    1500    0    480    2163    3802    23548    16802    23557    16811    23567    16819    23575
8390    0    675    687    0    -1    1020    0    540    4266    5222    23549    16803    23558    16812    23568    16818    23574
8391    0    675    693    0    -1    1860    0    540    4266    6272    23550    16804    23559    16813    23569    16822    23578
8392    0    675    694    0    -1    1920    0    540    4266    6347    23551    16805    23560    16814    23570    16823    23579
8393    0    675    686    0    -1    1020    0    0    0    1125    23552    16806    23561    16815    23571
8394    0    675    689    0    -1    1560    0    780    8174    9649    23553    16807    23562    16816    23572    16820    23576
8395    0    675    690    0    -1    1620    0    900    5552    7207    23554    16808    23563    16817    23573    16821    23577
8396    2    675    0    0    -1    780    0    780    5862    6604    23555    16809    23564
8397    6    675    0    0    -1    900    0    780    5862    6604    23555    16809    23564
8398    4    675    0    0    -1    780    0    780    5862    6604    23555    16809    23565
8399    1    0    681    0    -1    420    300    0    2072    2365    1091    16825    23581    16826    23582
8400    5    0    681    0    -1    420    300    0    2072    2365    1091    16825    23581    16826    23582
8401    3    0    681    0    -1    420    300    0    2072    2365    1092    16825    23581    16826    23582
8402    1    0    682    0    -1    420    300    0    2072    2365    1093    16827    23583    16828    23584
8403    5    0    682    0    -1    420    300    0    2072    2365    1093    16827    23583    16828    23584
8404    3    0    682    0    -1    420    300    0    2072    2365    1094    16827    23583    16828    23584
8405    1    0    676    0    -1    1260    1140    0    7523    8649    1095    16829    23585    16850    23616
8406    5    0    676    0    -1    1260    1140    0    7523    8649    1095    16829    23585    16850    23616
8407    3    0    676    0    -1    1260    1140    0    7523    8649    1096    16829    23585    16850    23616
8408    0    676    687    0    -1    180    0    0    0    75    23586    16831    23596    16841    23607
8409    0    676    697    0    -1    1560    0    300    1734    3241    23587    16832    23597    16842    23608    16851    23617
8410    0    676    701    0    -1    2520    0    420    3674    6528    23588    16833    23598    16843    23609    16854    23620
8411    0    676    698    0    -1    1980    0    600    4266    6422    23589    16834    23599    16844    23610    16852    23618
8412    0    676    694    0    -1    1080    0    0    0    1200    23590    16835    23600    16845    23611
8413    0    676    702    0    -1    2580    0    900    6555    9370    23591    16836    23601    16846    23612    16855    23621
8414    0    676    700    0    -1    2460    0    960    5929    8619    23592    16837    23602    16849    23615    16853    23619
8415    0    676    691    0    -1    1380    0    0    0    1575    23593    16838    23603    16847    23613
8416    0    676    692    0    -1    1380    0    0    0    1575    23594    16839    23604    16848    23614
8417    2    676    0    0    -1    300    0    300    2073    2366    23595    16840    23605
8418    6    676    0    0    -1    420    0    300    2073    2366    23595    16840    23605
8419    4    676    0    0    -1    300    0    300    2073    2366    23595    16840    23606
8420    1    0    677    0    -1    360    240    0    1876    2102    1097    16856    23622    16858    23632
8421    5    0    677    0    -1    360    240    0    1876    2102    1097    16856    23622    16858    23632
8422    3    0    677    0    -1    360    240    0    1876    2102    1098    16856    23622    16858    23632
8423    1    0    678    0    -1    1200    1080    0    8149    9175    1099    16859    23633    16880    23662
8424    5    0    678    0    -1    1200    1080    0    8149    9175    1099    16859    23633    16880    23662
8425    3    0    678    0    -1    1200    1080    0    8149    9175    1100    16859    23633    16880    23662
8426    1    0    679    0    -1    420    300    0    2072    2365    1101    16860    23634    16881    23663
8427    5    0    679    0    -1    420    300    0    2072    2365    1101    16860    23634    16881    23663
8428    3    0    679    0    -1    420    300    0    2072    2365    1102    16860    23634    16881    23663
8429    0    679    683    0    -1    60    0    0    0    0    23643    16863    23644    16871    23652
8430    0    678    697    0    -1    1260    0    300    1734    2866    23635    16864    23645    16873    23655    16882    23664
8431    0    678    701    0    -1    2220    0    420    3674    6154    23636    16865    23646    16874    23656    16885    23667
8432    0    678    698    0    -1    1680    0    600    4266    6047    23637    16866    23647    16875    23657    16883    23665
8433    0    678    691    0    -1    1080    0    0    0    1200    23638    16867    23648    16876    23658
8434    0    678    692    0    -1    1080    0    0    0    1200    23639    16868    23649    16877    23659
8435    0    678    702    0    -1    2280    0    900    6555    8995    23640    16869    23650    16878    23660    16886    23668
8436    0    678    700    0    -1    2160    0    960    5929    8244    23641    16870    23651    16879    23661    16884    23666
8437    2    678    0    0    -1    300    0    300    2073    2366    23642    16872    23653
8438    6    678    0    0    -1    420    0    300    2073    2366    23642    16872    23653
8439    4    678    0    0    -1    300    0    300    2073    2366    23642    16872    23654
8440    1    0    680    0    -1    420    300    0    2072    2365    1103    16887    23669    16890    23672
8441    5    0    680    0    -1    420    300    0    2072    2365    1103    16887    23669    16890    23672
8442    3    0    680    0    -1    420    300    0    2072    2365    1104    16887    23669    16890    23672
8443    0    680    684    0    -1    0    0    0    0    0    23670    16889    23671
8444    1    0    685    0    -1    780    480    0    3328    3796    1105    16891    23673    16892    23674
8445    5    0    685    0    -1    780    480    0    3328    3796    1105    16891    23673    16892    23674
8446    3    0    685    0    -1    780    480    0    3328    3796    1106    16891    23673    16892    23674
8447    0    683    687    0    -1    240    0    0    0    150    23693    16897    23699    16917    23720
8448    0    683    702    0    -1    2640    0    720    6600    9488    23694    16898    23700    16923    23728    16946    23751
8449    0    683    694    0    -1    1140    0    0    0    1275    23695    16899    23701    16922    23727
8450    0    682    688    0    -1    240    0    0    0    150    23684    16900    23702    16920    23725
8451    0    682    698    0    -1    1560    0    600    2298    4007    23685    16901    23703    16924    23729    16939    23744
8452    0    682    709    0    -1    2940    0    780    4467    7590    23686    16902    23704    16926    23731    16952    23757
8453    0    682    699    0    -1    1560    0    960    6064    7623    23687    16903    23705    16929    23734    16941    23746
8454    0    682    705    0    -1    2400    0    960    6064    8673    23688    16904    23706    16931    23736    16948    23753
8455    0    682    706    0    -1    2460    0    960    6064    8748    23689    16905    23707    16933    23738    16950    23755
8456    0    682    701    0    -1    2100    0    1200    9972    12051    23690    16906    23708    16936    23741    16944    23749
8457    0    682    702    0    -1    2160    0    1200    6652    8938    23691    16907    23709    16937    23742    16945    23750
8458    0    681    690    0    -1    300    0    0    0    225    23675    16908    23710    16921    23726
8459    0    681    709    0    -1    2880    0    720    5016    8042    23676    16909    23711    16925    23730    16951    23756
8460    0    681    698    0    -1    1500    0    900    5267    6783    23677    16910    23712    16927    23732    16938    23743
8461    0    681    699    0    -1    1500    0    900    6614    8076    23678    16911    23713    16928    23733    16940    23745
8462    0    681    705    0    -1    2340    0    900    6614    9126    23679    16912    23714    16930    23735    16947    23752
8463    0    681    706    0    -1    2400    0    900    6614    9201    23680    16913    23715    16932    23737    16949    23754
8464    0    681    700    0    -1    1980    0    1080    6146    8227    23681    16914    23716    16934    23739    16942    23747
8465    0    681    701    0    -1    2040    0    1140    10522    12504    23682    16915    23717    16935    23740    16943    23748
8466    2    683    0    0    -1    300    0    300    2073    2366    23696    16916    23718
8467    6    683    0    0    -1    420    0    300    2073    2366    23696    16916    23718
8468    4    683    0    0    -1    300    0    300    2073    2366    23696    16916    23719
8469    2    682    0    0    -1    1200    0    1200    7659    8855    23692    16918    23721
8470    6    682    0    0    -1    1320    0    1200    7659    8855    23692    16918    23721
8471    4    682    0    0    -1    1200    0    1200    7659    8855    23692    16918    23722
8472    2    681    0    0    -1    1140    0    1140    8210    9309    23683    16919    23723
8473    6    681    0    0    -1    1260    0    1140    8210    9309    23683    16919    23723
8474    4    681    0    0    -1    1140    0    1140    8210    9309    23683    16919    23724
8475    0    684    693    0    -1    1080    0    0    0    1200    23697    16953    23758    16955    23761
8476    2    684    0    0    -1    300    0    300    2073    2366    23698    16954    23759
8477    6    684    0    0    -1    420    0    300    2073    2366    23698    16954    23759
8478    4    684    0    0    -1    300    0    300    2073    2366    23698    16954    23760
8479    0    677    693    0    -1    960    0    240    1605    2592    23623    16956    23762    16965    23772    16973    23780
8480    0    677    694    0    -1    1020    0    240    1605    2667    23624    16957    23763    16966    23773    16974    23781
8481    0    677    699    0    -1    1920    0    240    1605    3792    23625    16958    23764    16967    23774    16976    23783
8482    0    677    698    0    -1    1920    0    420    2756    4897    23626    16959    23765    16968    23775    16975    23782
8483    0    677    701    0    -1    2460    0    480    5513    8219    23627    16960    23766    16969    23776    16978    23785
8484    0    677    702    0    -1    2520    0    720    5044    7845    23628    16961    23767    16970    23777    16979    23786
8485    0    677    700    0    -1    2400    0    780    4419    7094    23629    16962    23768    16971    23778    16977    23784
8486    0    677    697    0    -1    1500    0    0    0    1500    23630    16963    23769    16972    23779
8487    2    677    0    0    -1    480    0    480    3200    3673    23631    16964    23770
8488    6    677    0    0    -1    600    0    480    3200    3673    23631    16964    23770
8489    4    677    0    0    -1    480    0    480    3200    3673    23631    16964    23771
8490    1    0    687    0    -1    420    300    0    2072    2365    1107    16980    23787    17001    23818
8491    5    0    687    0    -1    420    300    0    2072    2365    1107    16980    23787    17001    23818
8492    3    0    687    0    -1    420    300    0    2072    2365    1108    16980    23787    17001    23818
8493    0    685    689    0    -1    120    0    0    0    0    23788    16982    23798    16991    23807
8494    0    685    699    0    -1    1380    0    420    3668    5098    23789    16983    23799    16993    23810    17003    23820
8495    0    685    705    0    -1    2220    0    420    3668    6149    23790    16984    23800    16994    23811    17006    23823
8496    0    685    706    0    -1    2280    0    420    3668    6223    23791    16985    23801    16995    23812    17007    23824
8497    0    685    709    0    -1    2760    0    480    5521    8377    23792    16986    23802    16996    23813    17008    23825
8498    0    685    698    0    -1    1380    0    840    8053    9308    23793    16987    23803    16997    23814    17002    23819
8499    0    685    702    0    -1    1980    0    1080    10342    12256    23794    16988    23804    16998    23815    17005    23822
8500    0    685    700    0    -1    1860    0    1140    9716    11505    23795    16989    23805    16999    23816    17004    23821
8501    0    685    701    0    -1    1920    0    0    0    2250    23796    16990    23806    17000    23817
8502    2    685    0    0    -1    240    0    240    1872    2098    23797    16992    23808
8503    6    685    0    0    -1    360    0    240    1872    2098    23797    16992    23808
8504    4    685    0    0    -1    240    0    240    1872    2098    23797    16992    23809
8505    1    0    686    0    -1    900    780    0    5860    6602    1109    17009    23826    17028    23854
8506    5    0    686    0    -1    900    780    0    5860    6602    1109    17009    23826    17028    23854
8507    3    0    686    0    -1    900    780    0    5860    6602    1110    17009    23826    17028    23854
8508    0    686    694    0    -1    180    0    0    0    75    23827    17011    23836    17020    23846
8509    0    686    692    0    -1    480    0    0    0    450    23828    17012    23837    17021    23847
8510    0    686    709    0    -1    2460    0    300    1734    4366    23829    17013    23838    17022    23848    17033    23859
8511    0    686    701    0    -1    1620    0    420    3674    5403    23830    17014    23839    17023    23849    17031    23857
8512    0    686    698    0    -1    1080    0    600    4266    5297    23831    17015    23840    17024    23850    17029    23855
8513    0    686    699    0    -1    1080    0    0    0    1200    23832    17016    23841    17025    23851
8514    0    686    702    0    -1    1680    0    900    6555    8245    23833    17017    23842    17026    23852    17032    23858
8515    0    686    700    0    -1    1560    0    960    5929    7494    23834    17018    23843    17027    23853    17030    23856
8516    2    686    0    0    -1    300    0    300    2073    2366    23835    17019    23844
8517    6    686    0    0    -1    420    0    300    2073    2366    23835    17019    23844
8518    4    686    0    0    -1    300    0    300    2073    2366    23835    17019    23845
8519    0    687    709    0    -1    2400    0    360    2669    5188    23860    17035    23869    17044    23879    17058    23893
8520    0    687    700    0    -1    1500    0    480    2163    3802    23861    17036    23870    17045    23880    17053    23888
8521    0    687    699    0    -1    1020    0    540    4266    5222    23862    17037    23871    17046    23881    17052    23887
8522    0    687    705    0    -1    1860    0    540    4266    6272    23863    17038    23872    17047    23882    17056    23891
8523    0    687    706    0    -1    1920    0    540    4266    6347    23864    17039    23873    17048    23883    17057    23892
8524    0    687    698    0    -1    1020    0    0    0    1125    23865    17040    23874    17049    23884
8525    0    687    701    0    -1    1560    0    780    8174    9649    23866    17041    23875    17050    23885    17054    23889
8526    0    687    702    0    -1    1620    0    900    5552    7207    23867    17042    23876    17051    23886    17055    23890
8527    2    687    0    0    -1    780    0    780    5862    6604    23868    17043    23877
8528    6    687    0    0    -1    900    0    780    5862    6604    23868    17043    23877
8529    4    687    0    0    -1    780    0    780    5862    6604    23868    17043    23878
8530    1    0    693    0    -1    420    300    0    2072    2365    1111    17059    23894    17060    23895
8531    5    0    693    0    -1    420    300    0    2072    2365    1111    17059    23894    17060    23895
8532    3    0    693    0    -1    420    300    0    2072    2365    1112    17059    23894    17060    23895
8533    1    0    694    0    -1    420    300    0    2072    2365    1113    17061    23896    17062    23897
8534    5    0    694    0    -1    420    300    0    2072    2365    1113    17061    23896    17062    23897
8535    3    0    694    0    -1    420    300    0    2072    2365    1114    17061    23896    17062    23897
8536    1    0    688    0    -1    1260    1140    0    7523    8649    1115    17063    23898    17084    23929
8537    5    0    688    0    -1    1260    1140    0    7523    8649    1115    17063    23898    17084    23929
8538    3    0    688    0    -1    1260    1140    0    7523    8649    1116    17063    23898    17084    23929
8539    0    688    699    0    -1    180    0    0    0    75    23899    17065    23909    17075    23920
8540    0    688    709    0    -1    1560    0    300    1734    3241    23900    17066    23910    17076    23921    17085    23930
8541    0    688    713    0    -1    2520    0    420    3674    6528    23901    17067    23911    17077    23922    17088    23933
8542    0    688    710    0    -1    1980    0    600    4266    6422    23902    17068    23912    17078    23923    17086    23931
8543    0    688    706    0    -1    1080    0    0    0    1200    23903    17069    23913    17079    23924
8544    0    688    714    0    -1    2580    0    900    6555    9370    23904    17070    23914    17080    23925    17089    23934
8545    0    688    712    0    -1    2460    0    960    5929    8619    23905    17071    23915    17083    23928    17087    23932
8546    0    688    703    0    -1    1380    0    0    0    1575    23906    17072    23916    17081    23926
8547    0    688    704    0    -1    1380    0    0    0    1575    23907    17073    23917    17082    23927
8548    2    688    0    0    -1    300    0    300    2073    2366    23908    17074    23918
8549    6    688    0    0    -1    420    0    300    2073    2366    23908    17074    23918
8550    4    688    0    0    -1    300    0    300    2073    2366    23908    17074    23919
8551    1    0    689    0    -1    360    240    0    1876    2102    1117    17090    23935    17092    23945
8552    5    0    689    0    -1    360    240    0    1876    2102    1117    17090    23935    17092    23945
8553    3    0    689    0    -1    360    240    0    1876    2102    1118    17090    23935    17092    23945
8554    1    0    690    0    -1    1200    1080    0    8149    9175    1119    17093    23946    17114    23975
8555    5    0    690    0    -1    1200    1080    0    8149    9175    1119    17093    23946    17114    23975
8556    3    0    690    0    -1    1200    1080    0    8149    9175    1120    17093    23946    17114    23975
8557    1    0    691    0    -1    420    300    0    2072    2365    1121    17094    23947    17115    23976
8558    5    0    691    0    -1    420    300    0    2072    2365    1121    17094    23947    17115    23976
8559    3    0    691    0    -1    420    300    0    2072    2365    1122    17094    23947    17115    23976
8560    0    691    695    0    -1    60    0    0    0    0    23956    17097    23957    17105    23965
8561    0    690    709    0    -1    1260    0    300    1734    2866    23948    17098    23958    17107    23968    17116    23977
8562    0    690    713    0    -1    2220    0    420    3674    6154    23949    17099    23959    17108    23969    17119    23980
8563    0    690    710    0    -1    1680    0    600    4266    6047    23950    17100    23960    17109    23970    17117    23978
8564    0    690    703    0    -1    1080    0    0    0    1200    23951    17101    23961    17110    23971
8565    0    690    704    0    -1    1080    0    0    0    1200    23952    17102    23962    17111    23972
8566    0    690    714    0    -1    2280    0    900    6555    8995    23953    17103    23963    17112    23973    17120    23981
8567    0    690    712    0    -1    2160    0    960    5929    8244    23954    17104    23964    17113    23974    17118    23979
8568    2    690    0    0    -1    300    0    300    2073    2366    23955    17106    23966
8569    6    690    0    0    -1    420    0    300    2073    2366    23955    17106    23966
8570    4    690    0    0    -1    300    0    300    2073    2366    23955    17106    23967
8571    1    0    692    0    -1    420    300    0    2072    2365    1123    17121    23982    17124    23985
8572    5    0    692    0    -1    420    300    0    2072    2365    1123    17121    23982    17124    23985
8573    3    0    692    0    -1    420    300    0    2072    2365    1124    17121    23982    17124    23985
8574    0    692    696    0    -1    0    0    0    0    0    23983    17123    23984
8575    1    0    697    0    -1    780    480    0    3328    3796    1125    17125    23986    17126    23987
8576    5    0    697    0    -1    780    480    0    3328    3796    1125    17125    23986    17126    23987
8577    3    0    697    0    -1    780    480    0    3328    3796    1126    17125    23986    17126    23987
8578    0    695    699    0    -1    240    0    0    0    150    24006    17131    24012    17151    24033
8579    0    695    714    0    -1    2640    0    720    6600    9488    24007    17132    24013    17157    24041    17180    24064
8580    0    695    706    0    -1    1140    0    0    0    1275    24008    17133    24014    17156    24040
8581    0    694    700    0    -1    240    0    0    0    150    23997    17134    24015    17154    24038
8582    0    694    710    0    -1    1560    0    600    2298    4007    23998    17135    24016    17158    24042    17173    24057
8583    0    694    721    0    -1    2940    0    780    4467    7590    23999    17136    24017    17160    24044    17186    24070
8584    0    694    711    0    -1    1560    0    960    6064    7623    24000    17137    24018    17163    24047    17175    24059
8585    0    694    717    0    -1    2400    0    960    6064    8673    24001    17138    24019    17165    24049    17182    24066
8586    0    694    718    0    -1    2460    0    960    6064    8748    24002    17139    24020    17167    24051    17184    24068
8587    0    694    713    0    -1    2100    0    1200    9972    12051    24003    17140    24021    17170    24054    17178    24062
8588    0    694    714    0    -1    2160    0    1200    6652    8938    24004    17141    24022    17171    24055    17179    24063
8589    0    693    702    0    -1    300    0    0    0    225    23988    17142    24023    17155    24039
8590    0    693    721    0    -1    2880    0    720    5016    8042    23989    17143    24024    17159    24043    17185    24069
8591    0    693    710    0    -1    1500    0    900    5267    6783    23990    17144    24025    17161    24045    17172    24056
8592    0    693    711    0    -1    1500    0    900    6614    8076    23991    17145    24026    17162    24046    17174    24058
8593    0    693    717    0    -1    2340    0    900    6614    9126    23992    17146    24027    17164    24048    17181    24065
8594    0    693    718    0    -1    2400    0    900    6614    9201    23993    17147    24028    17166    24050    17183    24067
8595    0    693    712    0    -1    1980    0    1080    6146    8227    23994    17148    24029    17168    24052    17176    24060
8596    0    693    713    0    -1    2040    0    1140    10522    12504    23995    17149    24030    17169    24053    17177    24061
8597    2    695    0    0    -1    300    0    300    2073    2366    24009    17150    24031
8598    6    695    0    0    -1    420    0    300    2073    2366    24009    17150    24031
8599    4    695    0    0    -1    300    0    300    2073    2366    24009    17150    24032
8600    2    694    0    0    -1    1200    0    1200    7659    8855    24005    17152    24034
8601    6    694    0    0    -1    1320    0    1200    7659    8855    24005    17152    24034
8602    4    694    0    0    -1    1200    0    1200    7659    8855    24005    17152    24035
8603    2    693    0    0    -1    1140    0    1140    8210    9309    23996    17153    24036
8604    6    693    0    0    -1    1260    0    1140    8210    9309    23996    17153    24036
8605    4    693    0    0    -1    1140    0    1140    8210    9309    23996    17153    24037
8606    0    696    705    0    -1    1080    0    0    0    1200    24010    17187    24071    17189    24074
8607    2    696    0    0    -1    300    0    300    2073    2366    24011    17188    24072
8608    6    696    0    0    -1    420    0    300    2073    2366    24011    17188    24072
8609    4    696    0    0    -1    300    0    300    2073    2366    24011    17188    24073
8610    0    689    705    0    -1    960    0    240    1605    2592    23936    17190    24075    17199    24085    17207    24093
8611    0    689    706    0    -1    1020    0    240    1605    2667    23937    17191    24076    17200    24086    17208    24094
8612    0    689    711    0    -1    1920    0    240    1605    3792    23938    17192    24077    17201    24087    17210    24096
8613    0    689    710    0    -1    1920    0    420    2756    4897    23939    17193    24078    17202    24088    17209    24095
8614    0    689    713    0    -1    2460    0    480    5513    8219    23940    17194    24079    17203    24089    17212    24098
8615    0    689    714    0    -1    2520    0    720    5044    7845    23941    17195    24080    17204    24090    17213    24099
8616    0    689    712    0    -1    2400    0    780    4419    7094    23942    17196    24081    17205    24091    17211    24097
8617    0    689    709    0    -1    1500    0    0    0    1500    23943    17197    24082    17206    24092
8618    2    689    0    0    -1    480    0    480    3200    3673    23944    17198    24083
8619    6    689    0    0    -1    600    0    480    3200    3673    23944    17198    24083
8620    4    689    0    0    -1    480    0    480    3200    3673    23944    17198    24084
